"AIC";"Stability";"Predictor";"ID"
"469";733.609839825278;"Absolute distance";"Cover";53
"470";639.505144286927;"Absolute distance";"Cover + Spatial 
 structure";53
"471";749.424494166876;"Absolute distance";"Spatial 
 structure";53
"472";713.43672801876;"Relative distance";"Cover";53
"473";636.041181826954;"Relative distance";"Cover + Spatial 
 structure";53
"474";755.381133517814;"Relative distance";"Spatial 
 structure";53
"475";796.697514871018;"Size tipping";"Cover";53
"476";758.464638507479;"Size tipping";"Cover + Spatial 
 structure";53
"477";777.695412251627;"Size tipping";"Spatial 
 structure";53
"478";709.222397430609;"Absolute distance";"Cover";54
"479";649.312758549444;"Absolute distance";"Cover + Spatial 
 structure";54
"480";748.378334378449;"Absolute distance";"Spatial 
 structure";54
"481";691.237694606377;"Relative distance";"Cover";54
"482";642.538088344511;"Relative distance";"Cover + Spatial 
 structure";54
"483";766.776782002762;"Relative distance";"Spatial 
 structure";54
"484";782.447205015588;"Size tipping";"Cover";54
"485";751.64186741918;"Size tipping";"Cover + Spatial 
 structure";54
"486";772.172831166767;"Size tipping";"Spatial 
 structure";54
"487";740.678546889057;"Absolute distance";"Cover";55
"488";658.105482580225;"Absolute distance";"Cover + Spatial 
 structure";55
"489";754.287792690042;"Absolute distance";"Spatial 
 structure";55
"490";735.870896541343;"Relative distance";"Cover";55
"491";663.596174569143;"Relative distance";"Cover + Spatial 
 structure";55
"492";779.81002727445;"Relative distance";"Spatial 
 structure";55
"493";792.924100256566;"Size tipping";"Cover";55
"494";753.360860388653;"Size tipping";"Cover + Spatial 
 structure";55
"495";777.489296427415;"Size tipping";"Spatial 
 structure";55
"496";748.40444586479;"Absolute distance";"Cover";56
"497";677.184345355176;"Absolute distance";"Cover + Spatial 
 structure";56
"498";768.921888527578;"Absolute distance";"Spatial 
 structure";56
"499";663.597970495269;"Relative distance";"Cover";56
"500";597.992461368032;"Relative distance";"Cover + Spatial 
 structure";56
"501";740.971653229081;"Relative distance";"Spatial 
 structure";56
"502";791.380194910327;"Size tipping";"Cover";56
"503";761.715109931333;"Size tipping";"Cover + Spatial 
 structure";56
"504";779.761404132202;"Size tipping";"Spatial 
 structure";56
"505";739.83097719381;"Absolute distance";"Cover";57
"506";673.6142230139;"Absolute distance";"Cover + Spatial 
 structure";57
"507";778.16117666985;"Absolute distance";"Spatial 
 structure";57
"508";694.002289277114;"Relative distance";"Cover";57
"509";619.827764536911;"Relative distance";"Cover + Spatial 
 structure";57
"510";744.624471447163;"Relative distance";"Spatial 
 structure";57
"511";794.251268735294;"Size tipping";"Cover";57
"512";754.914436381026;"Size tipping";"Cover + Spatial 
 structure";57
"513";764.871887342367;"Size tipping";"Spatial 
 structure";57
"514";738.056174836095;"Absolute distance";"Cover";58
"515";656.284516919795;"Absolute distance";"Cover + Spatial 
 structure";58
"516";753.589617622918;"Absolute distance";"Spatial 
 structure";58
"517";711.629940228306;"Relative distance";"Cover";58
"518";667.677470673292;"Relative distance";"Cover + Spatial 
 structure";58
"519";770.140358922112;"Relative distance";"Spatial 
 structure";58
"520";790.577584783892;"Size tipping";"Cover";58
"521";765.487815692192;"Size tipping";"Cover + Spatial 
 structure";58
"522";782.584173937061;"Size tipping";"Spatial 
 structure";58
"523";724.031412968463;"Absolute distance";"Cover";59
"524";653.344955249048;"Absolute distance";"Cover + Spatial 
 structure";59
"525";747.664588832272;"Absolute distance";"Spatial 
 structure";59
"526";686.715376406751;"Relative distance";"Cover";59
"527";634.944238094723;"Relative distance";"Cover + Spatial 
 structure";59
"528";748.428365797224;"Relative distance";"Spatial 
 structure";59
"529";783.390901167924;"Size tipping";"Cover";59
"530";752.536296059021;"Size tipping";"Cover + Spatial 
 structure";59
"531";765.004715549165;"Size tipping";"Spatial 
 structure";59
"532";731.546077158292;"Absolute distance";"Cover";60
"533";644.587057611352;"Absolute distance";"Cover + Spatial 
 structure";60
"534";754.701331212039;"Absolute distance";"Spatial 
 structure";60
"535";692.619694870738;"Relative distance";"Cover";60
"536";605.222827925462;"Relative distance";"Cover + Spatial 
 structure";60
"537";773.563989002416;"Relative distance";"Spatial 
 structure";60
"538";796.382769401501;"Size tipping";"Cover";60
"539";745.021881247417;"Size tipping";"Cover + Spatial 
 structure";60
"540";757.820011329718;"Size tipping";"Spatial 
 structure";60
"541";739.257041263746;"Absolute distance";"Cover";61
"542";650.632728588166;"Absolute distance";"Cover + Spatial 
 structure";61
"543";740.74612727935;"Absolute distance";"Spatial 
 structure";61
"544";707.328636533568;"Relative distance";"Cover";61
"545";660.554503882823;"Relative distance";"Cover + Spatial 
 structure";61
"546";773.69443330594;"Relative distance";"Spatial 
 structure";61
"547";799.036115536841;"Size tipping";"Cover";61
"548";767.946027913381;"Size tipping";"Cover + Spatial 
 structure";61
"549";788.361337957833;"Size tipping";"Spatial 
 structure";61
"550";742.307301530569;"Absolute distance";"Cover";62
"551";663.649326479153;"Absolute distance";"Cover + Spatial 
 structure";62
"552";763.951282790521;"Absolute distance";"Spatial 
 structure";62
"553";700.883713180294;"Relative distance";"Cover";62
"554";643.279648460524;"Relative distance";"Cover + Spatial 
 structure";62
"555";770.137397819129;"Relative distance";"Spatial 
 structure";62
"556";805.754309701357;"Size tipping";"Cover";62
"557";770.251178786776;"Size tipping";"Cover + Spatial 
 structure";62
"558";786.205641867014;"Size tipping";"Spatial 
 structure";62
"559";742.202838893608;"Absolute distance";"Cover";63
"560";689.227380462771;"Absolute distance";"Cover + Spatial 
 structure";63
"561";768.188162714812;"Absolute distance";"Spatial 
 structure";63
"562";679.231006843587;"Relative distance";"Cover";63
"563";582.02542913523;"Relative distance";"Cover + Spatial 
 structure";63
"564";735.582320710384;"Relative distance";"Spatial 
 structure";63
"565";797.179672343024;"Size tipping";"Cover";63
"566";771.764977870178;"Size tipping";"Cover + Spatial 
 structure";63
"567";790.759804166488;"Size tipping";"Spatial 
 structure";63
"568";755.000263012082;"Absolute distance";"Cover";64
"569";644.353135255879;"Absolute distance";"Cover + Spatial 
 structure";64
"570";766.068113412121;"Absolute distance";"Spatial 
 structure";64
"571";714.476842833957;"Relative distance";"Cover";64
"572";657.364385099161;"Relative distance";"Cover + Spatial 
 structure";64
"573";773.58010333709;"Relative distance";"Spatial 
 structure";64
"574";790.283420379213;"Size tipping";"Cover";64
"575";756.052476109415;"Size tipping";"Cover + Spatial 
 structure";64
"576";780.773783324913;"Size tipping";"Spatial 
 structure";64
"577";711.563800832596;"Absolute distance";"Cover";65
"578";623.856041066486;"Absolute distance";"Cover + Spatial 
 structure";65
"579";744.5908217953;"Absolute distance";"Spatial 
 structure";65
"580";679.61899228553;"Relative distance";"Cover";65
"581";621.99037323353;"Relative distance";"Cover + Spatial 
 structure";65
"582";773.525418878555;"Relative distance";"Spatial 
 structure";65
"583";802.753402076505;"Size tipping";"Cover";65
"584";768.15985799702;"Size tipping";"Cover + Spatial 
 structure";65
"585";774.443348485836;"Size tipping";"Spatial 
 structure";65
"586";751.921561552925;"Absolute distance";"Cover";66
"587";683.809484194016;"Absolute distance";"Cover + Spatial 
 structure";66
"588";771.144949252602;"Absolute distance";"Spatial 
 structure";66
"589";724.966870564578;"Relative distance";"Cover";66
"590";668.653707388699;"Relative distance";"Cover + Spatial 
 structure";66
"591";786.57891012908;"Relative distance";"Spatial 
 structure";66
"592";793.592040686411;"Size tipping";"Cover";66
"593";758.544424779815;"Size tipping";"Cover + Spatial 
 structure";66
"594";775.146278581741;"Size tipping";"Spatial 
 structure";66
"595";740.177291967132;"Absolute distance";"Cover";67
"596";659.04067895404;"Absolute distance";"Cover + Spatial 
 structure";67
"597";765.560680956259;"Absolute distance";"Spatial 
 structure";67
"598";697.635291772752;"Relative distance";"Cover";67
"599";647.428761130618;"Relative distance";"Cover + Spatial 
 structure";67
"600";768.727875640227;"Relative distance";"Spatial 
 structure";67
"601";793.073629993121;"Size tipping";"Cover";67
"602";757.182660040346;"Size tipping";"Cover + Spatial 
 structure";67
"603";779.283077187193;"Size tipping";"Spatial 
 structure";67
"604";738.609898042967;"Absolute distance";"Cover";68
"605";672.790949781445;"Absolute distance";"Cover + Spatial 
 structure";68
"606";770.281484707912;"Absolute distance";"Spatial 
 structure";68
"607";692.443730376947;"Relative distance";"Cover";68
"608";628.240270108499;"Relative distance";"Cover + Spatial 
 structure";68
"609";736.432557685663;"Relative distance";"Spatial 
 structure";68
"610";789.990708732138;"Size tipping";"Cover";68
"611";759.1741700646;"Size tipping";"Cover + Spatial 
 structure";68
"612";776.499131485328;"Size tipping";"Spatial 
 structure";68
"613";772.326307200256;"Absolute distance";"Cover";69
"614";701.820873825476;"Absolute distance";"Cover + Spatial 
 structure";69
"615";775.528088276345;"Absolute distance";"Spatial 
 structure";69
"616";679.110105996617;"Relative distance";"Cover";69
"617";608.832455409556;"Relative distance";"Cover + Spatial 
 structure";69
"618";732.355500315678;"Relative distance";"Spatial 
 structure";69
"619";794.155787192953;"Size tipping";"Cover";69
"620";771.118207781168;"Size tipping";"Cover + Spatial 
 structure";69
"621";783.253673196686;"Size tipping";"Spatial 
 structure";69
"622";752.805706015439;"Absolute distance";"Cover";70
"623";670.389544778744;"Absolute distance";"Cover + Spatial 
 structure";70
"624";786.90828591945;"Absolute distance";"Spatial 
 structure";70
"625";637.479617726268;"Relative distance";"Cover";70
"626";567.51938505318;"Relative distance";"Cover + Spatial 
 structure";70
"627";755.382700727963;"Relative distance";"Spatial 
 structure";70
"628";823.061749821297;"Size tipping";"Cover";70
"629";790.193887838959;"Size tipping";"Cover + Spatial 
 structure";70
"630";793.061388381559;"Size tipping";"Spatial 
 structure";70
"631";747.452197892112;"Absolute distance";"Cover";71
"632";656.555433895068;"Absolute distance";"Cover + Spatial 
 structure";71
"633";746.761920107067;"Absolute distance";"Spatial 
 structure";71
"634";665.591846858256;"Relative distance";"Cover";71
"635";572.818200139224;"Relative distance";"Cover + Spatial 
 structure";71
"636";707.177862270412;"Relative distance";"Spatial 
 structure";71
"637";765.371635517169;"Size tipping";"Cover";71
"638";736.817507015709;"Size tipping";"Cover + Spatial 
 structure";71
"639";778.965241445727;"Size tipping";"Spatial 
 structure";71
"640";754.618158688756;"Absolute distance";"Cover";72
"641";671.834264889224;"Absolute distance";"Cover + Spatial 
 structure";72
"642";760.929910561704;"Absolute distance";"Spatial 
 structure";72
"643";685.93346806642;"Relative distance";"Cover";72
"644";630.016494630493;"Relative distance";"Cover + Spatial 
 structure";72
"645";756.812453635246;"Relative distance";"Spatial 
 structure";72
"646";793.892443451288;"Size tipping";"Cover";72
"647";763.286933216331;"Size tipping";"Cover + Spatial 
 structure";72
"648";782.434379026878;"Size tipping";"Spatial 
 structure";72
"649";754.865312985669;"Absolute distance";"Cover";73
"650";665.509772719689;"Absolute distance";"Cover + Spatial 
 structure";73
"651";762.017065136621;"Absolute distance";"Spatial 
 structure";73
"652";717.394266732829;"Relative distance";"Cover";73
"653";651.447405257157;"Relative distance";"Cover + Spatial 
 structure";73
"654";746.439644213165;"Relative distance";"Spatial 
 structure";73
"655";772.669443427942;"Size tipping";"Cover";73
"656";739.061927220609;"Size tipping";"Cover + Spatial 
 structure";73
"657";774.703208719272;"Size tipping";"Spatial 
 structure";73
"658";732.122774931484;"Absolute distance";"Cover";74
"659";656.710475578906;"Absolute distance";"Cover + Spatial 
 structure";74
"660";745.135788164474;"Absolute distance";"Spatial 
 structure";74
"661";708.62035542327;"Relative distance";"Cover";74
"662";658.61702659625;"Relative distance";"Cover + Spatial 
 structure";74
"663";755.932001903267;"Relative distance";"Spatial 
 structure";74
"664";782.889039197818;"Size tipping";"Cover";74
"665";747.015220127856;"Size tipping";"Cover + Spatial 
 structure";74
"666";765.550051256839;"Size tipping";"Spatial 
 structure";74
"667";736.446021950475;"Absolute distance";"Cover";75
"668";624.538667953658;"Absolute distance";"Cover + Spatial 
 structure";75
"669";739.944571815779;"Absolute distance";"Spatial 
 structure";75
"670";683.734149271717;"Relative distance";"Cover";75
"671";617.727017782283;"Relative distance";"Cover + Spatial 
 structure";75
"672";750.32796644552;"Relative distance";"Spatial 
 structure";75
"673";767.270556680672;"Size tipping";"Cover";75
"674";732.602408222987;"Size tipping";"Cover + Spatial 
 structure";75
"675";759.304816476072;"Size tipping";"Spatial 
 structure";75
"676";749.310393461243;"Absolute distance";"Cover";76
"677";653.720893864308;"Absolute distance";"Cover + Spatial 
 structure";76
"678";732.523633236761;"Absolute distance";"Spatial 
 structure";76
"679";691.138324272701;"Relative distance";"Cover";76
"680";603.661049140386;"Relative distance";"Cover + Spatial 
 structure";76
"681";738.69135134509;"Relative distance";"Spatial 
 structure";76
"682";794.737667862282;"Size tipping";"Cover";76
"683";768.526949299171;"Size tipping";"Cover + Spatial 
 structure";76
"684";791.51488879005;"Size tipping";"Spatial 
 structure";76
"685";749.017102461613;"Absolute distance";"Cover";77
"686";676.079874573087;"Absolute distance";"Cover + Spatial 
 structure";77
"687";763.894111496738;"Absolute distance";"Spatial 
 structure";77
"688";719.412777659209;"Relative distance";"Cover";77
"689";657.673872885511;"Relative distance";"Cover + Spatial 
 structure";77
"690";784.696830416331;"Relative distance";"Spatial 
 structure";77
"691";782.630656819111;"Size tipping";"Cover";77
"692";725.425732963815;"Size tipping";"Cover + Spatial 
 structure";77
"693";748.861567813403;"Size tipping";"Spatial 
 structure";77
"694";766.097747670826;"Absolute distance";"Cover";78
"695";669.806115365371;"Absolute distance";"Cover + Spatial 
 structure";78
"696";784.412834572735;"Absolute distance";"Spatial 
 structure";78
"697";634.681694808027;"Relative distance";"Cover";78
"698";568.925190290371;"Relative distance";"Cover + Spatial 
 structure";78
"699";722.509302588205;"Relative distance";"Spatial 
 structure";78
"700";772.841265652688;"Size tipping";"Cover";78
"701";744.697662677386;"Size tipping";"Cover + Spatial 
 structure";78
"702";785.638041779658;"Size tipping";"Spatial 
 structure";78
"703";704.215237773523;"Absolute distance";"Cover";79
"704";642.869190630811;"Absolute distance";"Cover + Spatial 
 structure";79
