"AIC";"Stability";"Predictor";"ID"
"1183";557.524653564831;"Absolute distance";"Cover";198
"1184";511.001272393124;"Absolute distance";"Cover + Spatial 
 structure";198
"1185";550.633049714399;"Absolute distance";"Spatial 
 structure";198
"1186";461.153654431906;"Relative distance";"Cover";198
"1187";418.344475482692;"Relative distance";"Cover + Spatial 
 structure";198
"1188";514.093263935274;"Relative distance";"Spatial 
 structure";198
"1189";594.735002088827;"Absolute distance";"Cover";199
"1190";529.998574330573;"Absolute distance";"Cover + Spatial 
 structure";199
"1191";602.21174593784;"Absolute distance";"Spatial 
 structure";199
"1192";502.522994530626;"Relative distance";"Cover";199
"1193";444.764121394581;"Relative distance";"Cover + Spatial 
 structure";199
"1194";581.23779320149;"Relative distance";"Spatial 
 structure";199
"1195";497.728769443221;"Absolute distance";"Cover";200
"1196";417.646270487221;"Absolute distance";"Cover + Spatial 
 structure";200
"1197";482.004089692149;"Absolute distance";"Spatial 
 structure";200
"1198";405.410857560881;"Relative distance";"Cover";200
"1199";338.645136192856;"Relative distance";"Cover + Spatial 
 structure";200
"1200";481.753872488293;"Relative distance";"Spatial 
 structure";200
"1201";588.889505115131;"Absolute distance";"Cover";201
"1202";551.481050019853;"Absolute distance";"Cover + Spatial 
 structure";201
"1203";601.051870042984;"Absolute distance";"Spatial 
 structure";201
"1204";486.302876478462;"Relative distance";"Cover";201
"1205";453.116289952622;"Relative distance";"Cover + Spatial 
 structure";201
"1206";563.725500394989;"Relative distance";"Spatial 
 structure";201
"1207";552.045636289744;"Absolute distance";"Cover";202
"1208";481.497983809065;"Absolute distance";"Cover + Spatial 
 structure";202
"1209";541.959848389627;"Absolute distance";"Spatial 
 structure";202
"1210";464.035653218537;"Relative distance";"Cover";202
"1211";404.286195229364;"Relative distance";"Cover + Spatial 
 structure";202
"1212";535.49993798359;"Relative distance";"Spatial 
 structure";202
"1213";535.818527902102;"Absolute distance";"Cover";203
"1214";475.838577041082;"Absolute distance";"Cover + Spatial 
 structure";203
"1215";538.44763352403;"Absolute distance";"Spatial 
 structure";203
"1216";436.544401833876;"Relative distance";"Cover";203
"1217";382.369436618829;"Relative distance";"Cover + Spatial 
 structure";203
"1218";517.095107363269;"Relative distance";"Spatial 
 structure";203
"1219";556.124368421986;"Absolute distance";"Cover";204
"1220";503.682056343663;"Absolute distance";"Cover + Spatial 
 structure";204
"1221";586.038924061509;"Absolute distance";"Spatial 
 structure";204
"1222";459.801423595852;"Relative distance";"Cover";204
"1223";414.683660287562;"Relative distance";"Cover + Spatial 
 structure";204
"1224";568.047106828135;"Relative distance";"Spatial 
 structure";204
"1225";602.475196862915;"Absolute distance";"Cover";205
"1226";557.664632343528;"Absolute distance";"Cover + Spatial 
 structure";205
"1227";613.711450609508;"Absolute distance";"Spatial 
 structure";205
"1228";498.676727318643;"Relative distance";"Cover";205
"1229";454.674112375138;"Relative distance";"Cover + Spatial 
 structure";205
"1230";575.58142805091;"Relative distance";"Spatial 
 structure";205
"1231";490.434959615913;"Absolute distance";"Cover";206
"1232";413.976210859245;"Absolute distance";"Cover + Spatial 
 structure";206
"1233";461.163191806805;"Absolute distance";"Spatial 
 structure";206
"1234";395.161715653494;"Relative distance";"Cover";206
"1235";328.26954247954;"Relative distance";"Cover + Spatial 
 structure";206
"1236";447.495306731458;"Relative distance";"Spatial 
 structure";206
"1237";558.904026728044;"Absolute distance";"Cover";207
"1238";503.669118268459;"Absolute distance";"Cover + Spatial 
 structure";207
"1239";553.493074815402;"Absolute distance";"Spatial 
 structure";207
"1240";462.475883215976;"Relative distance";"Cover";207
"1241";414.965191584401;"Relative distance";"Cover + Spatial 
 structure";207
"1242";524.035540855387;"Relative distance";"Spatial 
 structure";207
"1243";517.756869614677;"Absolute distance";"Cover";208
"1244";475.357974206899;"Absolute distance";"Cover + Spatial 
 structure";208
"1245";559.590136743391;"Absolute distance";"Spatial 
 structure";208
"1246";413.867963967427;"Relative distance";"Cover";208
"1247";375.50226318575;"Relative distance";"Cover + Spatial 
 structure";208
"1248";541.545297791479;"Relative distance";"Spatial 
 structure";208
"1249";571.255108754362;"Absolute distance";"Cover";209
"1250";494.990941207043;"Absolute distance";"Cover + Spatial 
 structure";209
"1251";591.067070928821;"Absolute distance";"Spatial 
 structure";209
"1252";458.775773371747;"Relative distance";"Cover";209
"1253";388.857289049494;"Relative distance";"Cover + Spatial 
 structure";209
"1254";567.582204441258;"Relative distance";"Spatial 
 structure";209
"1255";597.172331444057;"Absolute distance";"Cover";210
"1256";542.112922459515;"Absolute distance";"Cover + Spatial 
 structure";210
"1257";595.874235789666;"Absolute distance";"Spatial 
 structure";210
"1258";506.10007941047;"Relative distance";"Cover";210
"1259";460.080375592952;"Relative distance";"Cover + Spatial 
 structure";210
"1260";570.1123539715;"Relative distance";"Spatial 
 structure";210
"1261";516.227671504124;"Absolute distance";"Cover";211
"1262";480.190429184294;"Absolute distance";"Cover + Spatial 
 structure";211
"1263";549.992088676116;"Absolute distance";"Spatial 
 structure";211
"1264";410.939650202834;"Relative distance";"Cover";211
"1265";381.168021237439;"Relative distance";"Cover + Spatial 
 structure";211
"1266";528.150134129554;"Relative distance";"Spatial 
 structure";211
"1267";521.449132549396;"Absolute distance";"Cover";212
"1268";463.153241858647;"Absolute distance";"Cover + Spatial 
 structure";212
"1269";543.645443239404;"Absolute distance";"Spatial 
 structure";212
"1270";414.328358238119;"Relative distance";"Cover";212
"1271";364.272804050998;"Relative distance";"Cover + Spatial 
 structure";212
"1272";527.144049411967;"Relative distance";"Spatial 
 structure";212
"1273";539.980587645679;"Absolute distance";"Cover";213
"1274";481.877974691438;"Absolute distance";"Cover + Spatial 
 structure";213
"1275";533.419689992417;"Absolute distance";"Spatial 
 structure";213
"1276";428.476539957222;"Relative distance";"Cover";213
"1277";373.380217541313;"Relative distance";"Cover + Spatial 
 structure";213
"1278";495.821655391751;"Relative distance";"Spatial 
 structure";213
"1279";544.160876489941;"Absolute distance";"Cover";214
"1280";492.072493730203;"Absolute distance";"Cover + Spatial 
 structure";214
"1281";567.425311712557;"Absolute distance";"Spatial 
 structure";214
"1282";436.499771476978;"Relative distance";"Cover";214
"1283";392.185323691826;"Relative distance";"Cover + Spatial 
 structure";214
"1284";542.538860027564;"Relative distance";"Spatial 
 structure";214
"1285";603.093888871041;"Absolute distance";"Cover";215
"1286";553.751243398322;"Absolute distance";"Cover + Spatial 
 structure";215
"1287";590.276629262376;"Absolute distance";"Spatial 
 structure";215
"1288";502.401822664256;"Relative distance";"Cover";215
"1289";458.373656617303;"Relative distance";"Cover + Spatial 
 structure";215
"1290";546.132534711193;"Relative distance";"Spatial 
 structure";215
"1291";485.921961328766;"Absolute distance";"Cover";216
"1292";425.375288500597;"Absolute distance";"Cover + Spatial 
 structure";216
"1293";519.081799802787;"Absolute distance";"Spatial 
 structure";216
"1294";377.025754857472;"Relative distance";"Cover";216
"1295";322.4588694421;"Relative distance";"Cover + Spatial 
 structure";216
"1296";503.615167352919;"Relative distance";"Spatial 
 structure";216
"1297";578.394870113033;"Absolute distance";"Cover";217
"1298";552.699669002967;"Absolute distance";"Cover + Spatial 
 structure";217
"1299";574.830747313859;"Absolute distance";"Spatial 
 structure";217
"1300";479.00550607776;"Relative distance";"Cover";217
"1301";455.750198120255;"Relative distance";"Cover + Spatial 
 structure";217
"1302";522.842605220623;"Relative distance";"Spatial 
 structure";217
"1303";556.715542640643;"Absolute distance";"Cover";218
"1304";511.043929698863;"Absolute distance";"Cover + Spatial 
 structure";218
"1305";562.537115455753;"Absolute distance";"Spatial 
 structure";218
"1306";458.705171309044;"Relative distance";"Cover";218
"1307";417.937613911582;"Relative distance";"Cover + Spatial 
 structure";218
"1308";531.45849867946;"Relative distance";"Spatial 
 structure";218
"1309";569.258339849283;"Absolute distance";"Cover";219
"1310";479.215142872835;"Absolute distance";"Cover + Spatial 
 structure";219
"1311";587.38794575304;"Absolute distance";"Spatial 
 structure";219
"1312";464.536225607043;"Relative distance";"Cover";219
"1313";377.57442312338;"Relative distance";"Cover + Spatial 
 structure";219
"1314";562.591416284648;"Relative distance";"Spatial 
 structure";219
"1315";527.862516203526;"Absolute distance";"Cover";220
"1316";465.519916427718;"Absolute distance";"Cover + Spatial 
 structure";220
"1317";516.036648334973;"Absolute distance";"Spatial 
 structure";220
"1318";417.094757082459;"Relative distance";"Cover";220
"1319";358.624473408118;"Relative distance";"Cover + Spatial 
 structure";220
"1320";474.557051238885;"Relative distance";"Spatial 
 structure";220
"1321";546.392148489219;"Absolute distance";"Cover";221
"1322";464.684175677702;"Absolute distance";"Cover + Spatial 
 structure";221
"1323";540.609494220118;"Absolute distance";"Spatial 
 structure";221
"1324";447.484335306763;"Relative distance";"Cover";221
"1325";374.149566338178;"Relative distance";"Cover + Spatial 
 structure";221
"1326";526.171710768285;"Relative distance";"Spatial 
 structure";221
"1327";558.090458638325;"Absolute distance";"Cover";222
"1328";491.686491848839;"Absolute distance";"Cover + Spatial 
 structure";222
"1329";538.718952261524;"Absolute distance";"Spatial 
 structure";222
"1330";467.101146547546;"Relative distance";"Cover";222
"1331";408.942262467706;"Relative distance";"Cover + Spatial 
 structure";222
"1332";522.536150516135;"Relative distance";"Spatial 
 structure";222
"1333";542.204540026897;"Absolute distance";"Cover";223
"1334";492.576290105673;"Absolute distance";"Cover + Spatial 
 structure";223
"1335";548.167775564623;"Absolute distance";"Spatial 
 structure";223
"1336";444.194781328632;"Relative distance";"Cover";223
"1337";400.905032656623;"Relative distance";"Cover + Spatial 
 structure";223
"1338";520.525289249737;"Relative distance";"Spatial 
 structure";223
"1339";539.940887962249;"Absolute distance";"Cover";224
"1340";451.048026380877;"Absolute distance";"Cover + Spatial 
 structure";224
"1341";536.827344799261;"Absolute distance";"Spatial 
 structure";224
"1342";437.600673973896;"Relative distance";"Cover";224
"1343";361.528068399101;"Relative distance";"Cover + Spatial 
 structure";224
"1344";528.524119379353;"Relative distance";"Spatial 
 structure";224
"1345";569.890750765222;"Absolute distance";"Cover";225
"1346";499.561533892554;"Absolute distance";"Cover + Spatial 
 structure";225
"1347";541.878948464004;"Absolute distance";"Spatial 
 structure";225
"1348";476.84161521033;"Relative distance";"Cover";225
"1349";414.002534082789;"Relative distance";"Cover + Spatial 
 structure";225
"1350";518.509312449596;"Relative distance";"Spatial 
 structure";225
"1351";532.407311111368;"Absolute distance";"Cover";226
"1352";494.000657304367;"Absolute distance";"Cover + Spatial 
 structure";226
"1353";562.324648083773;"Absolute distance";"Spatial 
 structure";226
"1354";429.377646228174;"Relative distance";"Cover";226
"1355";395.900217097533;"Relative distance";"Cover + Spatial 
 structure";226
"1356";537.927016033131;"Relative distance";"Spatial 
 structure";226
"1357";575.6547384043;"Absolute distance";"Cover";227
"1358";523.93083439563;"Absolute distance";"Cover + Spatial 
 structure";227
"1359";591.933768347435;"Absolute distance";"Spatial 
 structure";227
"1360";470.422133437927;"Relative distance";"Cover";227
"1361";422.386337912404;"Relative distance";"Cover + Spatial 
 structure";227
"1362";561.493031116957;"Relative distance";"Spatial 
 structure";227
"1363";581.918539688033;"Absolute distance";"Cover";228
"1364";532.574553884203;"Absolute distance";"Cover + Spatial 
 structure";228
"1365";589.534175758392;"Absolute distance";"Spatial 
 structure";228
"1366";487.385786847863;"Relative distance";"Cover";228
"1367";443.074665118911;"Relative distance";"Cover + Spatial 
 structure";228
"1368";569.792804711333;"Relative distance";"Spatial 
 structure";228
"1369";568.435401042708;"Absolute distance";"Cover";229
"1370";515.924353835535;"Absolute distance";"Cover + Spatial 
 structure";229
"1371";567.567408426157;"Absolute distance";"Spatial 
 structure";229
"1372";471.308800348171;"Relative distance";"Cover";229
"1373";423.075210891273;"Relative distance";"Cover + Spatial 
 structure";229
"1374";540.904099128101;"Relative distance";"Spatial 
 structure";229
"1375";571.906269411377;"Absolute distance";"Cover";230
"1376";517.182663235365;"Absolute distance";"Cover + Spatial 
 structure";230
"1377";578.799775871871;"Absolute distance";"Spatial 
 structure";230
"1378";479.632750611321;"Relative distance";"Cover";230
"1379";432.229861811852;"Relative distance";"Cover + Spatial 
 structure";230
"1380";559.236090673069;"Relative distance";"Spatial 
 structure";230
"1381";534.397914347478;"Absolute distance";"Cover";231
"1382";466.274599306307;"Absolute distance";"Cover + Spatial 
 structure";231
"1383";523.012063057668;"Absolute distance";"Spatial 
 structure";231
"1384";442.32112983617;"Relative distance";"Cover";231
"1385";382.031036737951;"Relative distance";"Cover + Spatial 
 structure";231
"1386";506.381646133299;"Relative distance";"Spatial 
 structure";231
"1387";596.598638393679;"Absolute distance";"Cover";232
"1388";540.487004915146;"Absolute distance";"Cover + Spatial 
 structure";232
