"ID_sim";"pcrit";"pinfer";"qinfer";"Size_tipping";"Site";"aridity";"Sand";"MF"
"221";21;0.5525;0.600783222989803;0.574247541060865;0.07145625;100;0.7096;2.671696265;0.426549174
"222";22;0.635;0.733247827529147;0.383014364681089;0.05929375;100;0.7096;2.671696265;0.426549174
"223";23;0.5525;0.600783222989803;0.574247541060865;0.0751625;100;0.7096;2.671696265;0.426549174
"224";24;0.5375;0.593667036235717;0.618511062250662;0.0983625;100;0.7096;2.671696265;0.426549174
"225";25;0.535;0.581453796937743;0.610349457671891;0.0957875;100;0.7096;2.671696265;0.426549174
"226";26;0.63;0.721676743833519;0.391654831685607;0.027625;100;0.7096;2.671696265;0.426549174
"227";27;0.51;0.548785457517748;0.667209067629062;0.12429375;100;0.7096;2.671696265;0.426549174
"228";28;0.6325;0.726694438608703;0.393952765262336;0.073125;100;0.7096;2.671696265;0.426549174
"229";29;0.5375;0.584323886258289;0.607699947358857;0.09185625;100;0.7096;2.671696265;0.426549174
"230";30;0.6475;0.749092564390181;0.362408155685409;0.0844125;100;0.7096;2.671696265;0.426549174
"231";31;0.625;0.724414381760253;0.414501897383527;0.0243125;100;0.7096;2.671696265;0.426549174
"232";32;0.53;0.579821541240322;0.623213836764928;0.05251875;100;0.7096;2.671696265;0.426549174
"233";33;0.6325;0.726694438608703;0.393952765262336;0.0740625;100;0.7096;2.671696265;0.426549174
"234";34;0.485;0.518504889748638;0.708097908446319;0.04361875;100;0.7096;2.671696265;0.426549174
"235";35;0.4675;0.492477253394686;0.730039508777481;0.078025;100;0.7096;2.671696265;0.426549174
"236";36;0.5275;0.577959846835209;0.633476367422592;0.0744125;100;0.7096;2.671696265;0.426549174
"237";37;0.49;0.523643995617511;0.70339390720407;0.13615;100;0.7096;2.671696265;0.426549174
"238";38;0.695;0.824165889638518;0.220872862380158;0.06071875;100;0.7096;2.671696265;0.426549174
"239";39;0.5925;0.664890185207765;0.489255762838557;0.04215625;100;0.7096;2.671696265;0.426549174
"240";40;0.6475;0.758415430846914;0.355415946340068;0.0390375;100;0.7096;2.671696265;0.426549174
"241";41;0.6275;0.724414381760253;0.414501897383527;0.07111875;100;0.7096;2.671696265;0.426549174
"242";42;0.5325;0.583322069542799;0.623414094278301;0.0890375;100;0.7096;2.671696265;0.426549174
"243";43;0.505;0.54336193160948;0.671170326363382;0.0846125;100;0.7096;2.671696265;0.426549174
"244";44;0.475;0.502686498184692;0.718914928738765;0.0385125;100;0.7096;2.671696265;0.426549174
"245";45;0.6025;0.684524924115629;0.465438450210335;0.0478;100;0.7096;2.671696265;0.426549174
"246";46;0.5325;0.585301474857728;0.623671217439186;0.07904375;100;0.7096;2.671696265;0.426549174
"247";47;0.7075;0.844662317082418;0.174169612424936;0.01645625;100;0.7096;2.671696265;0.426549174
"248";48;0.5025;0.53997717071803;0.6746655621149;0.0434625;100;0.7096;2.671696265;0.426549174
"249";49;0.53;0.579821541240322;0.623213836764928;0.07133125;100;0.7096;2.671696265;0.426549174
"250";50;0.5225;0.56748182905159;0.636066730934971;0.05800625;100;0.7096;2.671696265;0.426549174
"251";51;0.6025;0.684524924115629;0.465438450210335;0.0411875;100;0.7096;2.671696265;0.426549174
"252";52;0.5075;0.548785457517748;0.667209067629062;0.0748125;100;0.7096;2.671696265;0.426549174
"253";53;0.4925;0.530289134898466;0.698845791047517;0.0455125;100;0.7096;2.671696265;0.426549174
"254";54;0.4925;0.530289134898466;0.698845791047517;0.085125;100;0.7096;2.671696265;0.426549174
"255";55;0.44;0.461617921533584;0.776489984806906;0.05240625;100;0.7096;2.671696265;0.426549174
"256";56;0.6825;0.801379289259758;0.250220498823638;0.04225625;100;0.7096;2.671696265;0.426549174
"257";57;0.6625;0.780425296783833;0.314267837922719;0.016025;100;0.7096;2.671696265;0.426549174
"258";58;0.5075;0.548785457517748;0.667209067629062;0.0801375;100;0.7096;2.671696265;0.426549174
"259";59;0.47;0.497403930108974;0.729941775584233;0.0446625;100;0.7096;2.671696265;0.426549174
"260";60;0.4775;0.507450959972647;0.714970098690138;0.03646875;100;0.7096;2.671696265;0.426549174
"261";61;0.6025;0.684524924115629;0.465438450210335;0.05989375;100;0.7096;2.671696265;0.426549174
"262";62;0.65;0.758415430846914;0.355415946340068;0.0508;100;0.7096;2.671696265;0.426549174
"263";63;0.46;0.48660426359786;0.749294161837709;0.08514375;100;0.7096;2.671696265;0.426549174
"264";64;0.5225;0.569066741276673;0.628998417772513;0.01435;100;0.7096;2.671696265;0.426549174
"265";65;0.48;0.507450959972647;0.714970098690138;0.09856875;100;0.7096;2.671696265;0.426549174
"266";66;0.4925;0.528751098317808;0.694103195560387;0.0773875;100;0.7096;2.671696265;0.426549174
"267";67;0.7075;0.844662317082418;0.174169612424936;0.0225375;100;0.7096;2.671696265;0.426549174
"268";68;0.535;0.581947471408134;0.607893991636302;0.04006875;100;0.7096;2.671696265;0.426549174
