"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"CV_PSD";"fmax_PSD";"Resolution";"ID"
"346";0.666360053747441;3.32569360675513;1.60760338917086;-1.06101229325266;0.0554459887142179;0.249153756272617;3.48755228902529;0.924409177714689;1.41194293166691;3.96125943953832;-0.249333713533783;"/3";140
"147";0.737485232980728;3.82939385416794;1.64721574209397;-1.05175545007297;0.134002947970833;0.565404190855033;5.96071207353817;1;1.22868635964125;2.81538751580266;-0.308552643476906;"No change";141
"247";0.737425606038612;3.6123671289052;1.5889533408604;-1.30307498732112;0.0704195564351931;0.221860874937866;4.2939152214937;0.670196276816109;1.21712007617149;2.22373374837129;-0.230647320177169;"/2";141
"347";0.737485232980728;3.34630872483221;1.5123670791896;-1.48447222440564;0.0304909813373355;0.194086603011705;2.86643078407539;NA;NA;1.41367388919531;-0.161836444749635;"/3";141
"148";0.557368178989801;3.70575672264829;1.89441673537207;-0.218108297874925;0.167875735321592;0.536031101484411;5.68936970165113;0.552375944692947;1.2196030840688;6.04479618636247;-0.708019741094405;"No change";142
"248";0.55761903033822;3.32714828897338;1.78619485852488;-0.471953287356973;0.0959929456008682;0.148546380708274;3.92969731305794;0.55712338751046;1.26923598876122;5.24412822132492;-0.567412104156572;"/2";142
"348";0.557368178989801;2.86411149825784;1.6367874331457;-0.679266507436777;0.0477124215911832;0.0539535928588888;2.58848366546803;0.734902921752432;1.33981292038868;4.29091749995682;-0.373712605320665;"/3";142
"149";0.290849407966525;3.5532680143867;2.50281739161384;0.896775819632514;0.144065650576678;0.583035928519706;6.0028639690302;0.424094312473517;NA;2.18394759901715;-3.6026108371282;"No change";143
"249";0.290871316591668;2.98053489476183;2.32697709993652;0.561387260806526;0.108545003483435;0.299540226650593;4.73742033790932;0.499918270652239;NA;2.09612422470282;-3.42269254224147;"/2";143
"349";0.290849407966525;2.29871977240398;2.06730199142635;0.234574207038116;0.0796835931022852;0.273803278834826;3.62449477005185;0.611992101771903;1.3335387959323;2.21232153524278;-3.2390437489721;"/3";143
"150";0.353046740434128;3.62941582160464;2.33022652629092;0.613347923695217;0.166330053899901;0.633997067778881;6.33426701920001;0.463411736907507;NA;4.13764849859598;-2.36739719837247;"No change";144
"250";0.354124328639861;3.19000248694355;2.19812891306397;0.334855416786436;0.12476757640984;0.369365259654702;5.10606013199497;0.630337014630663;1.28870144851156;3.8331836837856;-2.25877728610091;"/2";144
"350";0.353046740434128;2.74295652173913;2.05019118285845;0.105486552353837;0.087667354775283;0.303567330533787;3.78042316654075;0.669317171049385;1.32220082603907;3.33286602696873;-2.16771541925245;"/3";144
"151";0.4114835556277;3.64689123145368;2.18186130895321;0.3632261455092;0.174057745638741;0.604792366604182;6.06278329883133;0.550371270769183;NA;2.72674092214575;-3.00651260725156;"No change";145
"251";0.411208085353462;3.21989252976504;2.05800388535989;0.105653236131464;0.119702378739271;0.273825976332858;4.50947835529178;0.417233330041703;1.26087635463321;2.58785575738471;-2.74806960734569;"/2";145
"351";0.4114835556277;2.73780668046113;1.89514333994611;-0.0800967954819897;0.0759655925671551;0.169922103748172;3.34429589157496;0.711714066154151;1.30353118536973;3.34325996421438;-1.79737540390006;"/3";145
"152";0.577415253090929;3.7728529260179;1.87702505482436;-0.303647849780845;0.181118206460292;0.66085803266221;6.55960192107786;0.45642502587764;1.14070504904167;6.38780405477657;-0.91470481734332;"No change";146
"252";0.5774695166207;3.50236065111691;1.80253683594096;-0.50965587549124;0.120795591506792;0.422025350596891;5.24054630685179;0.610312929726673;1.25204464704916;5.74790008793174;-0.822684321244895;"/2";146
"352";0.577415253090929;3.20296403397795;1.71327023695835;-0.656792534281462;0.0740066528550325;0.37018829120577;3.90533101752945;0.781644597066148;1.31227942076906;5.40377224397445;-0.507395644575132;"/3";146
"153";0.410139869599329;3.6792436235708;2.19396422607846;0.363935001121078;0.178137531793824;0.65332072508594;6.50082353600477;0.483468257422046;0.591649289079572;3.23684587918028;-2.66238644470043;"No change";147
"253";0.410727246334737;3.30927727225186;2.08655573780676;0.118858009234983;0.125462445955851;0.392800157901079;5.10611186509971;0.535974546287277;NA;2.99598050764422;-2.50129806024508;"/2";147
"353";0.410139869599329;2.9124893797791;1.96026520455381;-0.0352627523391916;0.0856249776243989;0.288427648399953;3.77914791748281;0.613022061481338;1.29511534568381;3.00725844856431;-2.25434002385281;"/3";147
"154";0.141871601331061;3.60284769895754;3.2345574066621;2.04103732436704;0.0941860015612911;0.709795045004674;6.52205193646252;0.109349409924337;NA;1.03009493818228;-4.9557098301212;"No change";148
"254";0.14146646828277;3.13101689512273;3.0970504016566;1.69867404219886;0.086515143869862;0.458654675617408;5.28668897265454;0.131914247528886;NA;0.976406587122015;-4.83034803036073;"/2";148
"354";0.141871601331061;2.61892130857648;2.91559536512081;1.3887036739305;0.0784693340031882;0.283938640793898;4.35534696882723;0.160848140837343;NA;0.97678694352302;-4.6654702115183;"/3";148
"155";0.107846585324063;3.70064386654403;3.53555239048776;2.51855271196128;0.0807581339497299;0.79876091438265;7.244128571068;0.343395590346472;NA;1.62936525451353;-4.07938785039472;"No change";149
"255";0.107780519669038;3.36697965571205;3.44167444281746;2.28127956107775;0.0763622080022521;0.608368261997652;6.00581425913218;0.395940260940602;NA;1.51946682560646;-3.99743890742562;"/2";149
"355";0.107846585324063;3.02464065708419;3.33383786137212;2.11220988757316;0.0697263475764633;0.476980725504084;5.06391989032611;0.403697504922333;NA;1.38808099601514;-3.95522859759906;"/3";149
"156";0.400787646849413;3.57386332093488;2.18797072432288;0.417986073845497;0.163312402450622;0.607656815598704;5.75850392752623;0.73033144375019;1.24879541361564;2.38188176784102;-3.00207129750387;"No change";15
"256";0.400787646849413;3.09797391063003;2.04507187152075;0.0983832173653284;0.112880189499781;0.384491588749183;4.26908259925069;0.377293180872464;1.33052135926186;2.16056280065593;-2.75180234762451;"/2";15
"356";0.399727891156463;2.66117065127782;1.89573735591885;-0.260992801921182;0.0838488351835832;0.259654231501175;3.26173218991441;0.398111181948064;1.34372531750313;1.87185602020877;-2.41021575718641;"/3";15
"157";0.190812434055677;3.77522567229075;2.98492451573806;1.57508465461492;0.133809712726373;0.836394856456618;7.53924744214095;0.323846542157149;NA;1.46318978600654;-3.56080983820361;"No change";150
"257";0.190375961678037;3.52836201402167;2.91958816085074;1.41945370594861;0.123922060458627;0.681089825314187;6.34762418971577;0.337764982301765;NA;1.36691903481191;-3.49774217435434;"/2";150
"357";0.190812434055677;3.26921010209565;2.84101275082153;1.26125801670845;0.113912021138584;0.529184639379545;5.36511292305618;0.462306584596887;NA;1.3366779989973;-3.43260839734023;"/3";150
"158";0.363760156552949;3.65480824057317;2.30730416595714;0.563186841368658;0.174497468933077;0.672500895205939;6.17585871616218;0.29210752983952;1.23376415290515;2.00338412514099;-3.21382946601507;"No change";151
"258";0.363124183480912;3.28405136205448;2.20208823152561;0.307229783912798;0.134081931660045;0.387697874950557;4.91208196024864;0.343353792159104;NA;1.75828126735353;-3.07956839639195;"/2";151
"358";0.363760156552949;2.83745123537061;2.05416673597856;0.0587800506056482;0.101418751483856;0.229779617357688;3.89167124001752;0.403481492453741;NA;1.88920543932974;-2.73195179475815;"/3";151
"159";0.359891422954486;3.61065450536233;2.30584195526327;0.587547562183864;0.163169046655431;0.592972957028541;5.89833811597547;0.276905569732344;NA;1.68785580108462;-3.89982417978453;"No change";152
"259";0.359286543765423;3.12964348042882;2.16455413086339;0.277449795548459;0.114730809458301;0.260465631679775;4.45957051010889;0.322011749054207;NA;1.64017712423191;-3.68873430569943;"/2";152
"359";0.359891422954486;2.58426966292135;1.97139583511855;0.0632525486008896;0.0772475084179367;0.156020580335794;3.16889031853554;0.644463000591172;NA;1.64919461227148;-3.2390437489721;"/3";152
"160";0.405928450973496;3.66809588341146;2.20125105860813;0.375548362525759;0.176179501613882;0.626861705296328;6.08192446888085;0.292403926173353;NA;1.99560422982918;-2.99041677191899;"No change";153
"260";0.406218246479895;3.25860415556739;2.08216364145155;0.0931241142123943;0.125303544649939;0.311842365000461;4.65458024378498;0.642356088518975;NA;2.07153999883956;-2.84496744908478;"/2";153
"360";0.405928450973496;2.78133255063105;1.92450851165761;-0.14111611750149;0.0855842599187507;0.140961958943882;3.48065256324805;0.515347310388745;1.27426545069273;3.69817542106492;-1.47492291151056;"/3";153
"161";0.381137894651408;3.69117925421162;2.27054002920117;0.490534965923638;0.180206949714658;0.70014090728013;6.56315868235661;0.444496465423856;0.781415229521007;3.71794998076099;-2.69496090344962;"No change";154
"261";0.380978734213964;3.34718498659517;2.17313141120058;0.264980882352653;0.13973585811574;0.480208370185116;5.36254622337654;0.633465672161825;1.29291317954647;3.52306347076202;-2.49424024532804;"/2";154
"361";0.381137894651408;3.00358422939068;2.06440035977745;0.109922657093394;0.105126108887683;0.392938924119434;4.05549302079575;0.68772339309101;1.33091193228787;3.25753126347327;-2.38291190887413;"/3";154
"162";0.597164732299867;3.80794031924372;1.85265071449036;-0.380596753502735;0.187254098075744;0.705110830326208;6.8225736179561;0.495450132671323;1.15468730535125;7.43239295629032;-0.704912502389607;"No change";155
"262";0.596748439541298;3.59391878375675;1.7955028190709;-0.538474553821369;0.129708574341024;0.499056525960114;5.59489257405753;0.613802731166045;1.27486887108435;7.0965382219692;-0.608236765517727;"/2";155
"362";0.597164732299867;3.36784469885515;1.72983525467729;-0.728501704831295;0.0862130437506595;0.44186507152084;4.21397998051505;0.767751265763663;1.31635926421924;6.11665533725025;-0.465549639617502;"/3";155
"163";0.631252874496118;3.82245460649438;1.80094152815145;-0.529544182614896;0.179932966610734;0.704589653159563;6.86261792144338;0.662272684003234;1.23546655982108;6.95714600132328;-0.549162359890782;"No change";156
"263";0.631078530991436;3.62412148594378;1.74793687959504;-0.683716570616736;0.119372802381661;0.480489573678322;5.32450965993229;0.722795884769707;1.31502657965588;6.88093620352119;-0.45481973697225;"/2";156
"363";0.631252874496118;3.41677057356608;1.68874457297504;-0.791780254417877;0.0741857754299884;0.420916529402993;4.13493022219662;0.822263796688174;1.35371372452169;5.92967319965181;-0.363854527598476;"/3";156
"164";0.350124899674449;3.68396651641983;2.35345536137606;0.634673931464578;0.176191171440832;0.70669234769355;6.61563260039635;0.527013567424583;1.24021278942929;2.98634343227769;-2.92497042831604;"No change";157
"264";0.349651618522282;3.34259147445961;2.25756439256253;0.420279169682881;0.138382353168997;0.510350695367425;5.32977088718424;0.589319900139833;1.30051490883407;2.8998462502348;-2.81060824101785;"/2";157
"364";0.350124899674449;2.99284785435631;2.14569072569565;0.167604589659606;0.112867492750305;0.406533488116203;4.24257032514189;0.670305961164676;1.35669087514428;3.52243206685929;-2.14596780662515;"/3";157
"165";0.262316370424479;3.71768426842684;2.65130494894247;1.06715632731148;0.159059109935028;0.792911202964798;7.13162514863367;0.273498627511716;0.734474335172501;3.00272258786187;-2.65517549406223;"No change";158
"265";0.2631641021919;3.41169036334913;2.56218535488128;0.863871350397496;0.144757028727054;0.64036671787818;6.11761996230673;0.711676996774084;1.2785872279899;2.73944139484317;-2.60327048987482;"/2";158
"365";0.262316370424479;3.11157542833264;2.47333314950797;0.652017255332907;0.134645518072891;0.536202976854869;4.98245106567035;0.798120310232703;1.32967968695885;2.58012252118144;-2.55212711816279;"/3";158
"166";0.230789347906465;3.69115348546421;2.77218890522227;1.27885022886038;0.145383712748121;0.784452079465037;7.16225054209765;0.54461404891008;0.927192360925955;5.21649109260912;-2.44958306501453;"No change";159
"266";0.231102119320656;3.39268910604416;2.68651844472474;1.0818493905768;0.127269359070033;0.651205223996241;6.27172820753344;0.611527316822904;1.32123929401096;4.63516944705913;-2.38681592671141;"/2";159
"366";0.230789347906465;3.15708812260536;2.61590002091831;0.940896612320514;0.115389384920635;0.59834376758694;4.89475913351679;0.610050022222363;1.38532259149624;5.43002503368049;-2.00690006767946;"/3";159
"167";0.259382716049383;3.00713945740124;2.45043992033256;0.969122250578486;0.0886710305805641;0.415565244168053;4.84047728473264;0.583658097200466;1.12353652904162;3.85107672048253;-3.07336020367782;"No change";16
"267";0.259382716049383;1.81211589113257;1.9439458029698;0.212069098132616;0.0769603201784217;0.454878555810893;3.82628629571065;0.734015700515764;1.48018964911872;5.93715859107713;-1.68373583615075;"/2";16
"367";0.259382716049383;1;1.34945063981553;-0.2455549092436;0.0767745535714286;0.456139804373559;3.29439565440969;0.843822618312535;1.55638435985221;5.3073901924495;-1.1543011945287;"/3";16
"168";0.550325099874649;3.76511265874642;1.92302386814572;-0.194785538808444;0.185564055066347;0.668725435812979;6.41532752805052;0.588190535330093;1.15336744814991;3.39132991273466;-1.88524786442345;"No change";160
"268";0.550388300188707;3.49057858567945;1.84719875584954;-0.389638957132184;0.126439392983733;0.398409725603614;4.89871873431613;0.65717256528811;1.24710767291314;3.13598474322214;-1.79299408211591;"/2";160
"368";0.550325099874649;3.17499046892871;1.75255071512766;-0.622095853316547;0.0858784254689926;0.290235663280448;3.76246917348951;0.858187746650486;1.30644334972174;3.85689218462393;-0.978964261593398;"/3";160
"169";0.483041600158717;3.72937047270555;2.04389194568363;0.0807942682315479;0.188954195938439;0.698607513868634;6.49028684357667;0.663440430605191;1.31959762738844;4.74050535963429;-1.93569100998376;"No change";161
"269";0.482136376832632;3.45273978569562;1.96869632212624;-0.112410554675845;0.134429713614699;0.451953888131835;5.18705882034755;0.761170987155439;1.00785987048015;4.41414122666715;-1.51715425332046;"/2";161
"369";0.483041600158717;3.16789297658863;1.88071919108449;-0.291872024237695;0.0929470103370566;0.349287097511379;3.98444201335996;0.828617029493995;1.07108548135362;4.09416488125292;-1.33019161346268;"/3";161
"170";0.60559658757857;3.79259612234565;1.83459198894982;-0.419460919660101;0.181619620628625;0.691638271784883;6.5255931649713;0.481751776640939;1.3228426569581;9.18068292038268;-0.722958880255446;"No change";162
"270";0.605875308462767;3.57159022831658;1.77409201441439;-0.641014770402643;0.122427453144033;0.465297340604016;5.34135381612598;0.572994420571151;1.25837409025915;6.40739650766465;-0.558681763537546;"/2";162
"370";0.60559658757857;3.32311281453091;1.70244315005179;-0.854530498625901;0.0808215101834893;0.402017753390137;4.00243815721131;0.86794883447729;1.31175311384461;5.27870618627207;-0.406317674994957;"/3";162
"171";0.32748063378694;3.65825852288374;2.41331357988868;0.728949025894771;0.167060448414128;0.676043633022518;6.38218057697541;0.412279775866969;NA;1.85005270007785;-3.41462478915221;"No change";163
"271";0.327496733923646;3.2610654651471;2.2983311684899;0.484898506606713;0.133932317117433;0.380086820142515;4.98733376792052;0.474538020913443;NA;1.77433524440154;-3.3013316852372;"/2";163
"371";0.32748063378694;2.82654165164082;2.15538029227407;0.260675633221484;0.0971304086538462;0.234832742663369;3.92528390173687;0.511195784037624;NA;1.68254917819127;-3.19054939903349;"/3";163
"172";0.216135053972892;3.60620853673801;2.81450877040727;1.3651132425101;0.130520243539489;0.706827016314935;6.52040657747483;0.522195980362202;NA;1.82550836224542;-4.11630843900877;"No change";164
"272";0.216114457831325;3.1843621399177;2.69019911320262;1.05933271400451;0.115674786678316;0.468224650390025;5.33011928357159;0.647119306600396;0.543907384359453;1.56000539146889;-3.99743890742562;"/2";164
"372";0.216135053972892;2.719723183391;2.53238192112751;0.77692708259505;0.0974155209181251;0.347163242954387;4.3604081049871;0.622285864510125;0.438747792898156;1.4564449079516;-3.91372886669231;"/3";164
"173";0.182110037965894;3.54947013964544;2.96994250630619;1.62616308308535;0.112062525584054;0.67175800200131;6.30884693179955;0.397622515739653;NA;2.21765625436107;-3.84353226349215;"No change";165
"273";0.182392219480331;3.05289421157685;2.81768592111564;1.28814716015089;0.0997157619693847;0.444442435523883;5.18523104270813;0.479444857183667;NA;1.84146783874607;-3.69018673877974;"/2";165
